EventTime	Type	Energy_MeV	Time_ns
6860	proton	1.861062	9.601261
6860	proton	0.321919	9.604690
6860	proton	0.004698	9.605303
6865	proton	2.016274	9.167637
6865	proton	0.576491	9.171189
6868	proton	0.964159	9.792154
6869	proton	1.674518	7.870794
6869	proton	0.088122	7.873999
6869	proton	0.005863	7.874328
6874	proton	1.479634	9.775456
6874	proton	0.007503	9.778289
6877	proton	0.189274	8.778088
6891	proton	0.296356	10.125397
6893	proton	1.670411	8.463082
6893	proton	0.019585	8.466281
6894	proton	1.277364	9.433653
6894	proton	0.003834	9.436049
6899	proton	0.082730	9.940490
6899	proton	0.004509	9.940814
6899	proton	1.319368	9.134919
6899	proton	0.015171	9.137404
6899	proton	1.619986	8.271378
6899	proton	0.002784	8.274495
6902	proton	0.993356	10.221955
6902	proton	0.003695	10.223767
6904	proton	0.288778	9.778203
6904	proton	0.010565	9.778767
6904	proton	0.001438	9.778957
6913	proton	1.376675	9.123630
6924	proton	0.615480	9.897408
6924	proton	0.008016	9.898505
6924	proton	0.367810	9.536820
6924	proton	0.013316	9.537502
6929	proton	1.072996	8.850793
6929	proton	0.015726	8.852765
6935	proton	0.058894	9.117123
6935	proton	0.000593	9.117427
6943	proton	1.870470	8.590169
6943	proton	0.365169	8.593607
6957	proton	2.092834	9.123125
6957	proton	0.616080	9.126723
6960	proton	2.101401	9.807480
6960	proton	0.641568	9.811083
6961	proton	1.062646	9.029778
6966	proton	0.159581	9.303499
6966	proton	0.002916	9.303899
6974	proton	0.940968	10.221654
6976	proton	0.699372	9.761147
6976	proton	0.013575	9.762395
6976	proton	0.001817	9.762605
6979	proton	0.264474	9.622597
6979	proton	2.101180	9.063880
6979	proton	0.693033	9.067483
6986	proton	0.933928	8.909263
6986	proton	0.024939	8.910957
6989	proton	0.855369	10.065867
6989	proton	0.926050	9.145530
6996	proton	0.158551	9.008523
7005	proton	1.725963	9.355299
7005	proton	0.110844	9.358577
7006	proton	0.309324	10.076838
7006	proton	0.002320	10.077433
7018	proton	0.751609	9.590372
7018	proton	0.017413	9.591717
7018	proton	0.000727	9.591976
7019	proton	0.112266	9.401650
7019	proton	0.009448	9.402000
7027	proton	1.596267	8.992732
7027	proton	0.000283	8.995807
7027	proton	0.402831	8.802787
7028	proton	1.222251	8.997570
7031	proton	1.238363	9.236914
7037	proton	0.275523	9.137413
7037	proton	2.351331	8.689675
7037	proton	0.999301	8.693380
7042	proton	1.001514	8.984117
14	proton	0.560580	9.338447
14	proton	0.002113	9.339447
19	proton	2.104916	9.851239
19	proton	0.660960	9.854844
19	proton	0.007701	9.856023
25	proton	1.160542	10.405372
25	proton	0.003253	10.407523
55	proton	0.192659	9.389877
55	proton	0.005179	9.390315
55	proton	2.083197	8.668536
55	proton	0.642427	8.672129
55	proton	0.013351	8.673274
59	proton	1.562116	8.740500
59	proton	0.001720	8.743510
71	proton	1.136094	9.852090
75	proton	2.587259	8.583006
75	proton	1.278039	8.586768
78	proton	0.074538	8.893862
78	proton	0.002202	8.894178
80	proton	2.497047	9.052527
80	proton	1.171540	9.056270
80	proton	0.012029	9.058444
80	proton	0.000845	9.058645
91	proton	1.871669	8.671660
91	proton	0.316800	8.675099
93	proton	1.227941	8.722648
93	proton	1.235986	8.471838
101	proton	1.066160	10.126438
101	proton	0.012708	10.128396
106	proton	0.898004	9.504841
106	proton	0.023901	9.506465
108	proton	2.448133	8.239806
108	proton	1.129281	8.243539
112	proton	0.005986	12.979385
112	proton	0.017338	11.407538
112	proton	1.844309	9.752960
112	proton	0.293761	9.756373
112	proton	0.006601	9.756945
122	proton	0.363020	9.015587
134	proton	0.222082	10.037664
134	proton	1.974311	9.411211
134	proton	0.462314	9.414734
134	proton	0.003115	9.415568
137	proton	0.058772	12.129140
137	proton	0.003003	12.129443
137	proton	0.023458	10.003555
137	proton	0.000735	10.003824
137	proton	0.074774	9.428994
137	proton	0.003114	9.429311
137	proton	0.465159	9.376792
137	proton	0.008186	9.377630
137	proton	0.001287	9.377795
137	proton	1.841386	9.229145
137	proton	0.295766	9.232555
140	proton	1.277067	9.661558
140	proton	0.003988	9.663953
155	proton	0.534177	7.846650
155	proton	0.003700	7.847605
161	proton	0.138261	10.090189
162	proton	0.016668	10.500860
162	proton	0.002323	10.501084
162	proton	2.475572	9.097748
162	proton	1.164313	9.101487
162	proton	0.001920	9.103645
165	proton	0.525620	9.221072
178	proton	0.038483	9.589622
178	proton	0.001345	9.589907
178	proton	2.026667	9.252502
178	proton	0.571711	9.256061
180	proton	1.858167	8.902142
180	proton	0.363375	8.905569
182	proton	0.385107	9.994536
188	proton	1.178448	8.691955
194	proton	2.439585	8.673459
194	proton	1.079571	8.677189
194	proton	0.015584	8.679174
194	proton	0.001644	8.679394
196	proton	0.195116	9.530054
196	proton	0.004832	9.530494
206	proton	0.796739	8.002252
207	proton	0.536861	7.844202
207	proton	0.002852	7.845162
208	proton	1.435394	9.750923
208	proton	0.028709	9.753658
214	proton	1.246852	8.973898
220	proton	0.253129	9.676648
233	proton	2.280878	8.176234
233	proton	0.910877	8.179917
245	proton	0.535007	9.162969
248	proton	1.409723	8.467453
248	proton	0.014277	8.470132
248	proton	0.002475	8.470346
253	proton	2.467384	9.529546
253	proton	1.121292	9.533283
266	proton	0.045802	9.745799
281	proton	1.333489	9.213870
281	proton	0.006527	9.216385
281	proton	0.001450	9.216526
289	proton	0.390055	9.723209
289	proton	0.009272	9.723926
289	proton	1.247901	9.596995
300	proton	0.194421	9.405800
300	proton	1.602466	9.171169
302	proton	2.239231	8.675127
302	proton	0.844129	8.678794
312	proton	1.110867	9.168272
319	proton	0.346173	9.393280
322	proton	0.023189	7.924723
322	proton	0.001469	7.924992
333	proton	0.684131	8.815827
335	proton	0.392564	8.733159
335	proton	0.104888	8.653027
335	proton	0.003852	8.653371
363	proton	2.184728	8.720208
363	proton	0.765314	8.723852
367	proton	1.686117	9.684726
367	proton	0.082707	9.687948
367	proton	0.002902	9.688272
379	proton	2.741539	7.858482
379	proton	1.414843	7.862268
380	proton	0.895292	8.532609
382	proton	2.282772	8.981712
382	proton	0.909487	8.985395
382	proton	0.001948	8.987042
384	proton	0.472487	9.396575
384	proton	1.997605	7.881866
384	proton	0.513425	7.885406
384	proton	0.012940	7.886325
385	proton	1.486997	10.364901
385	proton	0.005243	10.367749
385	proton	0.532984	9.781854
394	proton	0.551739	8.493891
394	proton	0.005849	8.494876
397	proton	1.392710	8.026586
397	proton	0.004951	8.029229
398	proton	0.898079	9.147251
399	proton	0.702584	8.666171
399	proton	0.007741	8.667426
404	proton	0.006584	13.531731
404	proton	0.003580	13.531873
404	proton	0.015557	10.861891
404	proton	0.001919	10.862111
404	proton	0.074938	10.187646
404	proton	0.002887	10.187963
404	proton	2.478936	8.824659
404	proton	1.161309	8.828398
404	proton	0.002807	8.830551
412	proton	1.461570	8.968991
412	proton	0.016075	8.971784
419	proton	2.337939	9.127099
419	proton	0.968446	9.130800
419	proton	0.017530	9.132562
435	proton	0.225559	9.100841
435	proton	2.081559	8.649384
435	proton	0.649354	8.652976
435	proton	0.005650	8.654134
440	proton	1.272490	9.104491
446	proton	1.759477	9.335428
446	proton	0.165324	9.338748
449	proton	0.883837	9.559149
451	proton	0.256238	9.560035
452	proton	1.297180	9.014040
454	proton	2.029681	9.059225
454	proton	0.562331	9.062786
454	proton	0.008156	9.063790
455	proton	1.354112	9.050464
462	proton	1.634388	8.531779
462	proton	0.041539	8.534920
462	proton	0.003545	8.535209
466	proton	1.421548	9.672728
467	proton	1.374588	9.406776
470	proton	2.577313	7.802823
470	proton	1.294118	7.806583
470	proton	0.009495	7.809014
470	proton	0.002780	7.809194
473	proton	0.406017	10.057503
474	proton	0.115911	10.727613
474	proton	0.005952	10.727967
474	proton	1.913341	9.989097
474	proton	0.416511	9.992573
477	proton	1.834805	8.906844
477	proton	0.281805	8.910247
477	proton	0.000692	8.910802
493	proton	1.462459	9.268220
493	proton	0.003749	9.271015
495	proton	0.667043	8.783825
497	proton	0.699263	9.935029
501	proton	0.814954	8.820572
501	proton	0.001957	8.822036
502	proton	1.820816	8.638461
502	proton	0.280053	8.641850
506	proton	0.844959	9.775442
506	proton	0.007022	9.776963
506	proton	0.000847	9.777112
508	proton	0.330434	9.950690
508	proton	0.104116	9.792607
510	proton	1.356070	8.945163
510	proton	0.010257	8.947727
520	proton	1.987182	9.607711
520	proton	0.503224	9.611244
520	proton	0.183026	9.589208
520	proton	0.005903	9.589634
524	proton	0.236959	9.197255
532	proton	1.319903	8.437244
544	proton	1.852899	8.517729
544	proton	0.327804	8.521151
549	proton	0.135634	8.954716
549	proton	0.006764	8.955090
549	proton	0.001866	8.955234
549	proton	2.093947	8.788875
549	proton	0.656518	8.792474
554	proton	0.339348	8.958248
558	proton	1.107614	9.018041
559	proton	1.074794	9.161869
562	proton	1.138646	9.303553
562	proton	0.037015	9.305659
565	proton	0.022445	10.105912
565	proton	2.683139	8.743242
565	proton	1.407912	8.747020
568	proton	1.307274	7.781310
580	proton	1.299634	8.406241
581	proton	1.935637	8.828760
581	proton	0.477865	8.832254
587	proton	1.615208	9.597418
587	proton	0.011632	9.600527
592	proton	0.768961	8.906612
592	proton	0.010433	8.907989
592	proton	0.002531	8.908177
593	proton	1.744524	9.500762
593	proton	0.190418	9.504063
602	proton	1.145512	8.942147
602	proton	0.011420	8.944267
608	proton	0.081160	9.489951
608	proton	2.258423	9.340510
608	proton	0.909987	9.344185
608	proton	0.028074	9.345832
615	proton	1.930642	8.796848
615	proton	0.386007	8.800338
620	proton	1.274479	9.567939
620	proton	0.005771	9.570329
621	proton	1.456773	8.999493
621	proton	0.013679	9.002275
621	proton	0.001525	9.002485
622	proton	0.349981	9.030588
641	proton	0.004993	10.351207
641	proton	0.149170	9.905287
641	proton	0.003411	9.905675
641	proton	0.947627	9.040029
641	proton	0.007190	9.041750
641	proton	1.262001	8.989277
668	proton	2.258451	9.388835
668	proton	0.843464	9.392509
671	proton	2.037069	8.786692
671	proton	0.586186	8.790258
673	proton	0.982996	9.491076
673	proton	0.002559	9.492867
682	proton	0.159308	9.270147
701	proton	1.373277	9.032884
701	proton	0.000762	9.035485
713	proton	3.248191	7.478029
713	proton	2.100162	7.481860
713	proton	0.706564	7.485462
713	proton	0.004469	7.486724
716	proton	0.778887	9.648345
716	proton	0.005110	9.649741
716	proton	0.974716	9.525816
724	proton	1.269272	9.342600
724	proton	0.013488	9.344979
725	proton	0.157370	9.243288
725	proton	0.003052	9.243685
725	proton	2.051695	8.865111
725	proton	0.597157	8.868686
725	proton	0.008140	8.869750
731	proton	0.134116	9.292262
731	proton	0.003642	9.292635
733	proton	2.308168	8.854122
733	proton	0.936707	8.857814
733	proton	0.020515	8.859514
740	proton	2.215738	9.603915
740	proton	0.812054	9.607573
740	proton	0.014182	9.609031
748	proton	1.602879	8.979188
758	proton	0.392570	8.943409
769	proton	1.611039	9.441531
772	proton	1.039095	9.622575
772	proton	0.012053	9.624478
774	proton	0.110038	8.489551
774	proton	0.006121	8.489900
774	proton	0.916568	8.267648
775	proton	1.206050	8.631803
779	proton	0.411361	9.209903
780	proton	2.668578	8.356408
780	proton	1.411968	8.360183
780	proton	0.036996	8.362868
809	proton	0.189117	9.581095
809	proton	0.001866	9.581529
811	proton	0.025921	9.764047
811	proton	1.917946	9.270646
811	proton	0.413084	9.274126
823	proton	1.527719	9.123479
832	proton	0.360565	8.533497
843	proton	1.086489	9.870124
858	proton	0.756536	9.449805
858	proton	0.007635	9.451159
860	proton	1.705525	10.028461
860	proton	0.101675	10.031711
861	proton	0.445753	9.145864
863	proton	1.360444	8.727231
863	proton	0.015762	8.729804
873	proton	0.404996	9.999910
873	proton	2.008237	8.580389
873	proton	0.524222	8.583936
873	proton	0.003983	8.584874
885	proton	0.441112	9.197058
886	proton	1.324412	9.648490
886	proton	0.008288	9.650986
896	proton	0.035069	9.346961
910	proton	0.877580	9.290495
910	proton	0.002605	9.292080
912	proton	2.859697	8.396859
912	proton	1.665068	8.400659
912	proton	0.065796	8.403850
914	proton	0.188937	9.633926
935	proton	2.179324	8.176657
935	proton	0.751620	8.180299
949	proton	1.303034	9.189606
953	proton	0.883863	11.110991
957	proton	2.084136	9.196783
957	proton	0.646666	9.200377
973	proton	0.617358	10.348168
990	proton	1.263589	8.347573
1006	proton	0.557420	8.041747
1008	proton	0.743597	9.309696
1008	proton	0.004832	9.311026
1011	proton	2.318128	8.414003
1011	proton	0.959757	8.417698
1011	proton	0.016267	8.419443
1020	proton	1.602297	9.713603
1020	proton	0.023458	9.716689
1029	proton	2.390526	9.315811
1029	proton	1.060461	9.319528
1044	proton	0.000009	37.074319
1044	proton	0.002577	18.394332
1044	proton	0.010289	17.738673
1044	proton	0.002712	17.738860
1044	proton	0.038882	12.366881
1044	proton	0.002452	12.367167
1044	proton	2.631018	9.334320
1044	proton	1.327129	9.338090
1044	proton	0.047261	9.340591
1051	proton	1.356884	9.102381
1057	proton	0.165102	9.797492
1058	proton	1.856671	8.789428
1058	proton	0.322220	8.792853
1058	proton	0.006387	8.793466
1075	proton	1.196800	9.464169
1083	proton	0.000926	9.840108
1083	proton	0.602423	9.343766
1093	proton	2.489594	8.646064
1093	proton	1.163794	8.649806
1105	proton	1.140211	9.064015
1108	proton	1.955210	7.852063
1108	proton	0.452337	7.855572
1108	proton	0.006904	7.856390
1117	proton	1.550920	9.319278
1117	proton	0.002952	9.322265
1118	proton	2.495437	8.305405
1118	proton	1.189365	8.309148
1118	proton	0.001376	8.311359
1121	proton	1.383207	9.456356
1121	proton	0.025607	9.458978
1121	proton	0.002948	9.459249
1127	proton	1.132300	9.024553
1127	proton	0.001842	9.026646
1133	proton	0.027391	9.934820
1133	proton	0.095363	9.198594
1133	proton	0.000726	9.198929
1133	proton	0.611897	8.963526
1133	proton	0.017139	8.964617
1133	proton	1.717192	8.717257
1133	proton	0.154614	8.720523
1133	proton	0.003398	8.720917
1135	proton	0.037886	10.283961
1135	proton	0.005045	10.284246
1135	proton	2.258267	9.679474
1135	proton	0.896800	9.683148
1136	proton	2.123340	8.721750
1136	proton	0.696480	8.725364
1136	proton	0.014792	8.726608
1141	proton	1.578145	7.807533
1142	proton	0.080502	9.495546
1163	proton	2.101448	8.757708
1163	proton	0.639532	8.761311
1188	proton	1.378495	9.475889
1189	proton	0.407858	7.882591
1189	proton	0.002209	7.883336
1196	proton	2.512065	8.221499
1196	proton	1.173890	8.225246
1196	proton	0.039085	8.227424
1197	proton	1.032930	9.352565
1197	proton	0.554814	9.269073
1200	proton	1.519171	9.065440
1203	proton	0.770226	8.997282
1203	proton	0.992520	8.765777
1203	proton	0.024281	8.767587
1205	proton	0.004605	10.569894
1205	proton	1.626362	9.888542
1205	proton	0.021436	9.891670
1209	proton	1.422084	9.456136
1211	proton	1.481230	7.828566
1211	proton	0.017924	7.831402
1211	proton	0.004013	7.831662
1224	proton	1.150922	8.970247
1229	proton	0.290901	9.612714
1229	proton	0.418410	9.506549
1229	proton	0.002690	9.507311
1250	proton	0.634474	9.247680
1251	proton	3.043012	8.054341
1251	proton	1.822192	8.058158
1251	proton	0.282862	8.061548
1251	proton	0.005166	8.062105
1263	proton	2.155445	8.716077
1263	proton	0.732385	8.719708
1263	proton	0.016614	8.721017
1270	proton	2.763562	8.479165
1270	proton	1.500207	8.482953
1270	proton	0.020457	8.485831
1273	proton	0.536427	9.191708
1274	proton	0.656279	9.457092
1274	proton	0.098375	9.207010
1274	proton	0.002815	9.207348
1276	proton	0.184497	7.844371
1278	proton	1.888444	9.669856
1278	proton	0.377634	9.673310
1303	proton	0.086392	12.405384
1303	proton	0.557399	8.839974
1303	proton	0.556759	8.640320
1303	proton	0.006691	8.641313
1303	proton	1.762420	8.236054
1303	proton	0.156989	8.239377
1305	proton	1.066891	9.781870
1305	proton	0.022313	9.783830
1305	proton	1.353120	9.002998
1308	proton	2.056117	9.396158
1308	proton	0.613237	9.399736
1308	proton	0.003619	9.400829
1310	proton	1.406907	8.858499
1316	proton	1.772154	9.232844
1316	proton	0.204026	9.236179
1320	proton	0.417083	8.114125
1321	proton	1.118062	9.981144
1326	proton	1.560660	9.045850
1326	proton	0.026370	9.048857
1326	proton	0.003861	9.049130
1328	proton	0.246323	9.368725
1330	proton	1.907968	9.580687
1330	proton	0.359434	9.584158
1335	proton	0.332684	10.734360
1335	proton	0.004838	10.734988
1335	proton	0.030684	9.574780
1335	proton	1.877911	9.468920
1335	proton	0.313813	9.472365
1336	proton	1.093702	9.317437
1336	proton	0.012739	9.319451
1336	proton	0.000560	9.319656
1340	proton	1.225704	9.513297
1345	proton	0.011612	9.138730
1345	proton	2.515136	8.637063
1345	proton	1.187302	8.640811
1349	proton	2.055812	10.049211
1349	proton	0.608002	10.052788
1383	proton	0.886394	9.162889
1383	proton	0.012967	9.164490
1385	proton	0.422157	9.628492
1385	proton	0.005557	9.629260
1385	proton	1.952213	9.091219
1385	proton	0.445756	9.094726
1385	proton	0.004082	9.095533
1389	proton	1.407373	9.695819
1394	proton	2.180542	9.535809
1394	proton	0.809967	9.539451
1396	proton	0.664323	9.976463
1396	proton	0.010341	9.977647
1400	proton	1.370198	7.524908
1402	proton	0.232338	8.751605
1402	proton	0.002396	8.752093
1408	proton	0.253033	9.310329
1412	proton	0.707614	9.174444
1412	proton	0.013415	9.175707
1412	proton	0.001410	9.175916
1414	proton	3.056273	7.933683
1414	proton	1.812106	7.937501
1414	proton	0.287029	7.940881
1414	proton	0.000599	7.941443
1416	proton	0.040211	11.135778
1416	proton	0.002229	11.136065
1416	proton	0.262166	9.875469
1416	proton	0.703094	9.620649
1416	proton	0.001844	9.621904
1416	proton	0.833388	9.333979
1421	proton	1.918432	9.802645
1421	proton	0.441921	9.806125
1422	proton	0.034448	9.745352
1432	proton	0.331118	8.926107
1439	proton	2.028519	8.629806
1439	proton	0.557942	8.633367
1450	proton	1.855289	9.015546
1450	proton	0.306978	9.018969
1451	proton	1.475156	8.759440
1459	proton	0.776693	9.006052
1465	proton	0.457403	10.182100
1465	proton	0.009050	10.182925
1475	proton	1.360694	9.103621
1479	proton	0.393046	9.408304
1479	proton	0.004570	9.409026
1498	proton	1.227549	8.551307
1498	proton	0.027439	8.553598
1501	proton	0.093299	8.768554
1501	proton	0.003034	8.768887
1503	proton	0.979219	9.254946
1503	proton	0.003355	9.256729
1530	proton	0.323879	9.547367
1532	proton	2.282052	8.544099
1532	proton	0.946106	8.547782
1536	proton	0.982820	9.221717
1540	proton	1.569967	8.532391
1540	proton	0.010099	8.535417
1544	proton	0.009111	11.003967
1544	proton	0.019756	9.521720
1544	proton	2.385153	9.012097
1544	proton	1.007168	9.015812
1564	proton	0.650656	8.634609
1565	proton	2.165260	8.930580
1565	proton	0.780374	8.934215
1565	proton	0.005916	8.935614
1570	proton	0.636072	8.566914
1570	proton	0.002002	8.568048
1575	proton	1.394557	9.653239
1575	proton	0.141380	8.770522
1575	proton	0.007515	8.770902
1575	proton	0.000730	8.771058
1580	proton	0.552951	8.785100
1580	proton	0.010086	8.786087
1589	proton	1.093633	9.719880
1601	proton	1.566776	10.001344
1601	proton	0.028203	10.004364
1601	proton	0.001212	10.004638
1606	proton	3.078998	7.902731
1606	proton	1.876147	7.906550
1606	proton	0.368734	7.909994
1606	proton	0.002042	7.910677
1608	proton	0.101616	13.522870
1608	proton	0.071204	13.462985
1608	proton	0.004385	13.463299
1610	proton	1.731116	9.402938
1610	proton	0.174513	9.406222
1612	proton	0.324718	9.267071
